link,title,date,subhead,alert_text,scraped_at,category,on_or_off_campus
https://alert.umd.edu/alerts/are-you-aggressive-driver,Are You an Aggressive Driver?,"June 26, 2013","Aggressive driving has become a serious problem on our roadways, but what exactly is aggressive driving?  The National Highway Traffic Safety Administration (NHTSA), after consulting with law enforcement and the judiciary, defines aggressive driving as ""an individual commits a combination of moving traffic offenses so as to endanger other persons or property."" NHTSA has released the following information on aggressive driving and ways to combat it.  Please keep this information in mind as you travel and stay safe.
Are You an Aggressive Driver?
Do You:","Aggressive driving has become a serious problem on our roadways, but what exactly is aggressive driving? The National Highway Traffic Safety Administration (NHTSA), after consulting with law enforcement and the judiciary, defines aggressive driving as "" an individual commits a combination of moving traffic offenses so as to endanger other persons or property."" NHTSA has released the following information on aggressive driving and ways to combat it. Please keep this information in mind as you travel and stay safe.

Are You an Aggressive Driver?

Do You:

• Express Frustration. Taking out your frustrations on your fellow motorists can lead to violence or a crash.

• Fail to Pay Attention when Driving. Reading, eating, drinking or talking on the phone, can be a major cause of roadway crashes.

• Tailgate. This is a major cause of crashes that can result in serious deaths or injuries.

• Make Frequent Lane Changes. If you whip in and out of lanes to advance ahead, you can be a danger to other motorists.

• Run Red Lights. Do not enter an intersection on a yellow light. Remember flashing red lights should be treated as a stop sign.

• Speed. Going faster than the posted speed limit, being a “road racer” and going too fast for conditions are some examples of speeding.

Life in the Fast Lane

Plan Ahead, Allow Yourself Extra Time

• Concentrate. Don’t allow yourself to become distracted by talking on your cellular phone, eating, drinking or putting on makeup.

• Relax. Tune the radio to your favorite relaxing music. Music can calm your nerves and help you to enjoy your time in the car.

• Drive the Posted Speed Limit. Fewer crashes occur when vehicles are travelling at or about the same speed.

• Identify Alternate Routes. Try mapping out an alternate route. Even if it looks longer on paper, you may find it is less congested.

• Use Public Transportation. Public transportation can give you some much-needed relief from life behind the wheel.

• Just be Late. If all else fails, just be late.

When Confronted with Aggressive Drivers",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umpd-wins-law-enforcement-challenge,UMPD Wins the Law Enforcement Challenge,"May 30, 2013","For the third year in a row, the University of Maryland police department won the Maryland Law Enforcement Challenge (LEC) in the University Law Enforcement division.  This award is given to departments across the nation for their dedication towards increasing safety through traffic enforcement.
The LEC program is evaluated through traffic enforcement programs such as Click It or Ticket, Smooth Operator, and Checkpoint Strikeforce.  The purposes of these initiatives are to increase traffic safety through educational and enforcement means and to deter negligent or aggressive behavior that could lead to a potentially dangerous traffic accident.
Although UMPD participates fully in these initiatives, we strive for exemplary traffic enforcement day to day and make traffic safety a daily priority.","For the third year in a row, the University of Maryland police department won the Maryland Law Enforcement Challenge (LEC) in the University Law Enforcement division. This award is given to departments across the nation for their dedication towards increasing safety through traffic enforcement.

The LEC program is evaluated through traffic enforcement programs such as Click It or Ticket, Smooth Operator, and Checkpoint Strikeforce. The purposes of these initiatives are to increase traffic safety through educational and enforcement means and to deter negligent or aggressive behavior that could lead to a potentially dangerous traffic accident.

Although UMPD participates fully in these initiatives, we strive for exemplary traffic enforcement day to day and make traffic safety a daily priority.",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/umpd-receives-outstanding-unit-award-presidents-commission-ethnic-minority-issues,UMPD Receives Outstanding Unit Award from the President's Commission on Ethnic Minority Issues,"May 28, 2013","On May 16th, the University of Maryland Police Department was awarded the Outstanding Non-Instructional Unit Award from the President's Commission on Ethnic Minority Issues.  This award is issued to a unit that makes outstanding contributions the the University's equity efforts.  UMPD has always been dedicated to the recruitment and promotion of its quality minority employees.  Additionally, the department makes it a top priority to address diversity issues with all officers in the academy and with continued training throughout their career.
UMPD regards diversity as a critical issue and will continue to address it with the same fervor for many years to come.","On May 16th, the University of Maryland Police Department was awarded the Outstanding Non-Instructional Unit Award from the President's Commission on Ethnic Minority Issues. This award is issued to a unit that makes outstanding contributions the the University's equity efforts. UMPD has always been dedicated to the recruitment and promotion of its quality minority employees. Additionally, the department makes it a top priority to address diversity issues with all officers in the academy and with continued training throughout their career.

UMPD regards diversity as a critical issue and will continue to address it with the same fervor for many years to come.",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umpd-honor-guard-slain-mit-officers-memorial-service,UMPD Honor Guard at Slain MIT Officers Memorial Service,"April 29, 2013","On 04/24/2013, the University of Maryland Honor Guard joined other departments in Boston, MA for a memorial service held in honor of Officer Sean Collier.  Officer Collier, an officer with the MIT campus, was slain during the manhunt for the Boston Marathon Bombers.  At the time of his death, Officer Collier was 27 years old and had worked for the department for 15 months. 
UMPD sends it's condolences and prayers to the family and friends of Officer Collier and his department.","On 04/24/2013, the University of Maryland Honor Guard joined other departments in Boston, MA for a memorial service held in honor of Officer Sean Collier. Officer Collier, an officer with the MIT campus, was slain during the manhunt for the Boston Marathon Bombers. At the time of his death, Officer Collier was 27 years old and had worked for the department for 15 months.

UMPD sends it's condolences and prayers to the family and friends of Officer Collier and his department.",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/4-university-maryland-employees-honored-law-enforcement-partners,4 University of Maryland Employees Honored by Law Enforcement Partners,"April 11, 2013","University of Maryland Police Detective MPO Chris Iversen was recognized as investigator of the year at today's Police Chief's of Prince George's county award ceremony in Glenarden.  Detective Iversen is a 4 year veteran of this University and a graduate of this University.  Detective Iversen has been involved in a large amount of high profile cases, including spearheading the Alexander Song case in which Song threatened widespread violence on the campus.
Also honored today was Howard ""Spud"" Blake, UMPD's chief of staff.  He was given the Hall of Fame award due to his many years of dedication to law enforcement.  He was appointed as UMPD's chief of staff in 2010 and prior to that he attained the rank of Deputy Chief with the Prince George's County Police Department.  Among his many accomplishments, he led the PGPD narcotics unit where they shut down 21 PCP labs.","University of Maryland Police Detective MPO Chris Iversen was recognized as investigator of the year at today's Police Chief's of Prince George's county award ceremony in Glenarden. Detective Iversen is a 4 year veteran of this University and a graduate of this University. Detective Iversen has been involved in a large amount of high profile cases, including spearheading the Alexander Song case in which Song threatened widespread violence on the campus.

Also honored today was Howard ""Spud"" Blake, UMPD's chief of staff. He was given the Hall of Fame award due to his many years of dedication to law enforcement. He was appointed as UMPD's chief of staff in 2010 and prior to that he attained the rank of Deputy Chief with the Prince George's County Police Department. Among his many accomplishments, he led the PGPD narcotics unit where they shut down 21 PCP labs.

Also nominated for awards were Sergeant Aaron Davis for officer of the year and Ms. Ashlee Parker for civilian employee of the year. We are very proud of our employees and their accomplishments. Please join us in congratulating them on the hardwork and for many more years of exemplary work.",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/college-park-good-neighbor-day-04062013,College Park Good Neighbor Day 04/06/2013,"April 05, 2013","The University of Maryland, M-NCPPC Parks & Recreation and the City of College Park invite you to participate on the 2nd Annual Good Neighbor Day.  This event will be held on Saturday, April 6, 2013 at the College Park Community Center from 9am to 1:30pm.
Good Neighbor Day is an annual volunteer service day, which renews the University’s commitment to being a good neighbor in the City of College Park.  Volunteers are needed for a variety of projects, including:","The University of Maryland, M-NCPPC Parks & Recreation and the City of College Park invite you to participate on the 2nd Annual Good Neighbor Day. This event will be held on Saturday, April 6, 2013 at the College Park Community Center from 9am to 1:30pm.

Good Neighbor Day is an annual volunteer service day, which renews the University’s commitment to being a good neighbor in the City of College Park. Volunteers are needed for a variety of projects, including:

5K Lakeland Discovery Trail Hike

Neighborhood Clean up;

Food Drive from March 15 thru April 6 th . Donate and sort non-perishable goods for the local food banks;

. Donate and sort non-perishable goods for the local food banks; Cleaning up the Old Town playground;

Cleaning up the Old Parish House;

Serving as a Lakeland history expert and curator at Lake Artemesia along the Lakeland Discovery Trail Hike;

Celebrate the Unveiling of the Lakeland Past & Present Community Mural

Your participation is also encouraged by dropping off non-perishable goods on several location on campus from March 15 thru April 6th and at the College Park Community Center, 5051 Pierce Avenue, on Good Neighbor Day.

For more information and to register as a volunteer, please go to www.goodneighborday.umd.edu. Please let me know if I can place a box or boxes in your location. Please share this message with your network. Thanks.

Together, we can make College Park “smart place to live.”",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/umpd-award-promotion-ceremony,UMPD Award / Promotion Ceremony,"March 18, 2013","On 03/13/2013, Chief David Mitchell honored both civilian and sworn employess in the 2013 Award and Promotion ceremony.  Over 200 employees were recognized for their promotions and for their exemplary dedication to their jobs.
Awards were handed out for many things such as the quick action taken by numerous members of this department in the Alexander Song case to the life saving actions taken by officers save the life of individuals who were invovled in a near fatal accident. 
While there is no way to properly reward the many employees of this UMPD for all that they do for the College Park community and for their dedication to the safety and security of all of it's residents, this award / promotion ceremony was an opportunity to show those employees that they are appreciated for the hard work they do.","On 03/13/2013, Chief David Mitchell honored both civilian and sworn employess in the 2013 Award and Promotion ceremony. Over 200 employees were recognized for their promotions and for their exemplary dedication to their jobs.

Awards were handed out for many things such as the quick action taken by numerous members of this department in the Alexander Song case to the life saving actions taken by officers save the life of individuals who were invovled in a near fatal accident.

While there is no way to properly reward the many employees of this UMPD for all that they do for the College Park community and for their dedication to the safety and security of all of it's residents, this award / promotion ceremony was an opportunity to show those employees that they are appreciated for the hard work they do.",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umd-police-conduct-dui-saturation-patrols,UMD Police to Conduct DUI Saturation Patrols,"March 15, 2013","Drive Sober or Get Pulled Over
The University of Maryland Police Department will be conducting DUI Saturation patrols on Friday March 15th, 2013 and Saturday March 16, 2013. The purpose of the saturation patrols is to detect and arrest people driving while under the influence of alcohol, driving while impaired by alcohol, and/or driving while impaired by drugs. The University of Maryland Police, along with police agencies throughout Maryland, remind you ... DO NOT drink and drive. DO have a happy and safe St. Patrick's Day and Spring Break!","Drive Sober or Get Pulled Over

The University of Maryland Police Department will be conducting DUI Saturation patrols on Friday March 15th, 2013 and Saturday March 16, 2013. The purpose of the saturation patrols is to detect and arrest people driving while under the influence of alcohol, driving while impaired by alcohol, and/or driving while impaired by drugs. The University of Maryland Police, along with police agencies throughout Maryland, remind you ... DO NOT drink and drive. DO have a happy and safe St. Patrick's Day and Spring Break!",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/gun-safety-and-awareness-seminar-march-14-2013-7pm,"Gun Safety and Awareness Seminar March 14, 2013 at 7pm","March 14, 2013","Professor Tom Mauriello and representatives from the University of Maryland Police Department will be holding a presentation to discuss gun violence andto provide information on gun safety and awareness.  This will be located at 1400 Marie Mount Hall on tonight (3/14) at 7:00 P.M. and will last until 9:00 P.M.
This event will also be broadcasted on Professor Mauriello's webcast show ""forensicweek.com"" live.  This event will also be found on the YouTube channel of the same name after the event.","Professor Tom Mauriello and representatives from the University of Maryland Police Department will be holding a presentation to discuss gun violence andto provide information on gun safety and awareness. This will be located at 1400 Marie Mount Hall on tonight (3/14) at 7:00 P.M. and will last until 9:00 P.M.

This event will also be broadcasted on Professor Mauriello's webcast show ""forensicweek.com"" live. This event will also be found on the YouTube channel of the same name after the event.",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/winter-storm-watch-issued-storm-forecast-tuesday-evening-through-wednesday-evening,Winter Storm Watch Issued for Storm Forecast for Tuesday Evening Through Wednesday Evening,"March 04, 2013","The National Weather Service has issued a Winter Storm Watch for the Baltimore-Washington area—meaning there is a potential for significant snow, sleet, or ice accumulation--in effect from Tuesday evening through Wednesday evening, with the possibility of snow accumulations of more than five inches and a potential for significant snowfall within the watch area.  Officials forecast precipitation mixing with and changing to snow Tuesday night and continuing into Wednesday evening with temperatures in the lower and mid-30s and winds 10 to 20 MPH with gusts up to 30 MPH.  Uncertainty remains with the track of the low pressure front and location of the rain-snow line which ultimately will determine snowfall totals.  Potential impacts include difficult driving conditions, heavy, wet snow, and gusty winds leading to power outages.","The National Weather Service has issued a Winter Storm Watch for the Baltimore-Washington area—meaning there is a potential for significant snow, sleet, or ice accumulation--in effect from Tuesday evening through Wednesday evening, with the possibility of snow accumulations of more than five inches and a potential for significant snowfall within the watch area. Officials forecast precipitation mixing with and changing to snow Tuesday night and continuing into Wednesday evening with temperatures in the lower and mid-30s and winds 10 to 20 MPH with gusts up to 30 MPH. Uncertainty remains with the track of the low pressure front and location of the rain-snow line which ultimately will determine snowfall totals. Potential impacts include difficult driving conditions, heavy, wet snow, and gusty winds leading to power outages.

The Washington Post’s Capital Weather Gang has dubbed this storm “Snowquester;” though meteorologists continue to watch the forecast models to assess potential accumulation, there seems to be consensus that there will be snow Wednesday. The Weather Channel has dubbed this Winter Storm Saturn, and predicts significant travel impacts to include flight delays that may ripple through the East Coast through Philadelphia, New York, and Boston, even if significant storm impacts remain in the Mid-Atlantic area. Snow is likely Wednesday, with rain or snow mainly east of I-95. The snow could be heavy at times. But if the storm tracks too far south, lighter precipitation would be expected, and more rain may mix with the snow, even west of I-95. Snow and/or rain tapers off Wednesday night, with lows 30-34 (suburbs-city).

A summary of snow accumulation predictions:

Chance of 2” or more: 70-80 percent

Chance of 5” or more: 45-60 percent

Chance of 10” or more: 10-30 percent

Note: The low end of the ranges apply to D.C./I-95 and points east, while the higher end of the ranges apply to areas west of D.C. and I-95 (where the accumulation potential is greater due to colder temperatures).

Source: NWS Winter Storm Watch, Washington Post, Washington Post, Weather Channel, Accuweather",2024-07-13T21:30:03.693038+00:00,weather,info not available
https://alert.umd.edu/alerts/subscribe-umpd-news,Subscribe to UMPD News,"February 19, 2013","You may subscribe to receive an email notification any time UMPD News is updated.  To subscribe, use the link in the right side-bar of this page or, alternatively, send an email to listserv@listserv.umd.edu with ""subscribe umpd-news"" in the body.  Subject may be left blank.  You will receive a confirmation email.  Click on the link provided to confirm your subscription.  Once confirmed, you will receive an email notification whenever content is posted to UMPD News.","You may subscribe to receive an email notification any time UMPD News is updated. To subscribe, use the link in the right side-bar of this page or, alternatively, send an email to listserv@listserv.umd.edu with ""subscribe umpd-news"" in the body. Subject may be left blank. You will receive a confirmation email. Click on the link provided to confirm your subscription. Once confirmed, you will receive an email notification whenever content is posted to UMPD News.",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/2052013-reported-armed-robbery-determined-be-false,2/05/2013 Reported Armed Robbery Determined to be False,"February 10, 2013","On 02/05/2013 at approximately midnight, Teshauna Nicole Jones reported that she was robbed at gunpoint on Paintbranch Parkway near Rhode Island Avenue.  After extensive searching and reviewing of surveillance tape, it was determined that Jones' statement was a fabrication.  Prince George's Police Department detectives interviewed Jones again and she admitted to making up the robbery because she owed a relative money.  On 02/08/2013, Jones was charged with making a false statement and is currently awaiting trial.
Further information can be found on PGPD's blog.","On 02/05/2013 at approximately midnight, Teshauna Nicole Jones reported that she was robbed at gunpoint on Paintbranch Parkway near Rhode Island Avenue. After extensive searching and reviewing of surveillance tape, it was determined that Jones' statement was a fabrication. Prince George's Police Department detectives interviewed Jones again and she admitted to making up the robbery because she owed a relative money. On 02/08/2013, Jones was charged with making a false statement and is currently awaiting trial.

Further information can be found on PGPD's blog.",2024-07-13T21:30:03.693038+00:00,robbery,info not available
https://alert.umd.edu/alerts/chief-david-mitchell-receives-tribute-over-40-years-public-service,Chief David Mitchell Receives Tribute for Over 40 years of Public Service,"February 01, 2013","Chief Mitchell is receiving a tribute today from the Public Safety Leadership Association for his extensive and multi-faceted career and breadth of law enforcement experience.  Law enforcement leaders including MSP Superintendent Brown and Prince George's County Police Chief Mark Magaw were in attendance as Chief Mitchell was recognized by the Public Safety Leadership Association.
The law enforcement career of David B. Mitchell spans four decades. His career began in 1971 as a Police Officer in Prince George's County, Maryland. He worked his way up the ranks, and in 1990 was appointed Chief of Police. For the next five years, he led the 38th largest police department in the nation, serving a population of over 750,000 people. In 1995, Governor Parris Glendening appointed Dave Mitchell to his cabinet as the Superintendent of the Maryland State Police. As Superintendent, he led the seventh largest state police department in the nation for eight years, including during the 9-11 attacks in 2001 and the DC Sniper case in 2003.","Chief Mitchell is receiving a tribute today from the Public Safety Leadership Association for his extensive and multi-faceted career and breadth of law enforcement experience. Law enforcement leaders including MSP Superintendent Brown and Prince George's County Police Chief Mark Magaw were in attendance as Chief Mitchell was recognized by the Public Safety Leadership Association.

The law enforcement career of David B. Mitchell spans four decades. His career began in 1971 as a Police Officer in Prince George's County, Maryland. He worked his way up the ranks, and in 1990 was appointed Chief of Police. For the next five years, he led the 38th largest police department in the nation, serving a population of over 750,000 people. In 1995, Governor Parris Glendening appointed Dave Mitchell to his cabinet as the Superintendent of the Maryland State Police. As Superintendent, he led the seventh largest state police department in the nation for eight years, including during the 9-11 attacks in 2001 and the DC Sniper case in 2003.

After retiring from the State Police, Delaware Governor Ruth Ann Minner appointed Dave as the Secretary of the Department of Safety and Homeland Security in 2004. For the next five years, he led a department of over 1,000 employees to provide for the safety and security of Delaware's citizens and property using an ""All Hazards and All Citizens Approach.""

Today, Dave Mitchell is the Director of Public Safety & Chief of Police for the University of Maryland, College Park. As such, he leads over 200 personnel, serving a population of 60,000 students and staff at the University of Maryland's flagship campus.

In 1981 Dave graduated summa cum laude with a bachelor's degree in Technology and Management from the University of Maryland, University College. In 1986 he earned his master's degree in Public Policy (Financial Management) from the University of Maryland School of Public Policy. In 1996 Dave earned his Juris Doctor degree from the University of Maryland Francis King Carey School of Law. He is admitted to the Maryland and District of Columbia Bar Associations.

Dave is also a graduate of the FBI National Academy (154th session) and the FBI National Executive Institute (1991).

Dave is an Adjunct Professor at the Johns Hopkins University, Division of Public Safety Leadership, University of Maryland, and the University of Maryland, University College.

Please join us in congratulating Chief Mitchell on his outstanding accomplishments and commitment to public service!",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/police-community-basketball-game-college-park,Police / Community Basketball Game - College Park,"January 31, 2013","University of Maryland Police, Maryland Park Police, and Prince George's County Police are partnering with the UMD Office of Community Engagement, Embry Center for Family Life, University of Maryland Athletics, the Maryland National Capital Park and Planning Commission and the City of College Park to host the Community Teens / Law Enforcement basketball game to foster our police - community relationship. 
Friday, February 1st, 2012 
7:30 pm 
College Park Community Center 
5051 Pierce Avenue","University of Maryland Police, Maryland Park Police, and Prince George's County Police are partnering with the UMD Office of Community Engagement, Embry Center for Family Life, University of Maryland Athletics, the Maryland National Capital Park and Planning Commission and the City of College Park to host the Community Teens / Law Enforcement basketball game to foster our police - community relationship.

Friday, February 1st, 2012

7:30 pm

College Park Community Center

5051 Pierce Avenue

Join us for a great game , give-aways & free food !",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/frozen-donuts,Frozen Donuts,"January 28, 2013",UMDPS “Frozen Donuts” Team Plunge for Special Olympics MD,"UMDPS “Frozen Donuts” Team Plunge for Special Olympics MD

On January 26, 2013 the UMDPS “Frozen Donuts” team plunged into the icy Chesapeake Bay at Sandy Point in support of MD Special Olympics. The team is made up of officers and civilian staff of the University of Maryland Department of Public Safety. The following individuals plunged:

MPO Clayton Brown

Sgt. John Brown

PFC Patrick Dykstra

MPO John Fitzgerald

Sgt. Ken Leonard

Ms. Victoria Mammano

Sgt. Paige Miller

MPO Sean Rabold

MPO Derrick Thompson

A few family and friends joined our officers as well:

John Miller

Peggy Thompson

Courtney Wagner

Greg Carroll",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/spring-2013-welcome-message-police-chief-mitchell,Spring 2013 Welcome Message from Police Chief Mitchell,"January 23, 2013","Dear Students,
I would like to welcome all of you back for what is sure to be a great spring semester. While I understand you will be receiving many emails pertaining to your academics, please take a few minutes to read this important email regarding your safety and well-being.
The issue of your safety on and around campus is always of concern for us. Since 2006, the UMD College Park Campus has seen a continual decrease in violent crime both on and off campus. To continue this trend I am asking that you take to heart these very important safety tips.","Dear Students,

I would like to welcome all of you back for what is sure to be a great spring semester. While I understand you will be receiving many emails pertaining to your academics, please take a few minutes to read this important email regarding your safety and well-being.

The issue of your safety on and around campus is always of concern for us. Since 2006, the UMD College Park Campus has seen a continual decrease in violent crime both on and off campus. To continue this trend I am asking that you take to heart these very important safety tips.

Before you leave your residence or go to sleep for the night, check to be sure that all windows and doors are locked.

Stay alert and attuned to people and circumstances around you - electronic devices that block your hearing or split your attention make it difficult for you to remain vigilant.

Avoid isolation. After dark, walk with others and use well-lit paths. Department of Public Safety escort services are available 24/7 at 301-405-3555.

If you feel you are being followed, contact the police immediately. Prevent people from tailgating into the building by ensuring the door closes as soon as possible after you enter.

If you observe suspicious behavior, report it to police immediately by dialing 301-405-3555 or #3333 from a mobile device.

Note the locations of the Blue Light Emergency Phones and look for them as you walk.

Register for emergency text alerts at alert.umd.edu.

Follow @UMPD on Twitter for information updates.

Download the M-Urgency safety app available for IOS and Android devices. Visit m-urgency.umd.edu for additional information and instructions.

Important Safety Resources

University of Maryland Police

Follow @UMPD on Twitter for information on incidents and events or visit our Facebook page

Public Safety blog site at blog.umpd.umd.edu

UMD Alerts: Register for emergency text alerts and crime warning emails at alert.umd.edu .

UMDPS website: www.umdps.umd.edu (contains daily incident logs)

EMERGENCY NUMBERS: 911 from any phone, 301-405-3333 or #3333 (from mobile device)

Prince George’s County Police

911 from mobile or landline phone

Non-Emergency Number: 301-352-1200

Follow @PGPDNEWS on Twitter for information on incidents and events in Prince George's County

While we always do our best to keep you safe, we hope that you can take the first step in keeping yourself out of danger. I hope this information serves as a reminder of what you can do to reduce your chance of being the victim of a crime and to help you remain safe during the school year. I am happy to answer any questions our concerns you have throughout the year. Please feel free to contact me at chief@umpd.umd.edu. I wish you a very successful semester. Be safe and GO TERPS!

Stay safe,

Chief David Mitchell",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/responding-active-shooter-run-hide-fight,"Responding to an Active Shooter - Run, Hide, Fight","December 15, 2012","The tragic events at Sandy Hook Elementary School serve as a reminder that violent acts such as this can occur anywhere, anytime. University of Maryland Police Officers train routinely for such events.  Students, faculty and staff must also be prepared to respond and react to an active shooter incident. Please take a few moments to review this information on this page and watch the short video below, courtesy of the City of Houston Mayor's Office of Public Safety.
If you find yourself in the middle of an active shooter event, your survival may depend on whether or not you have a plan.  The plan doesn't have to be complicated.  There are three things you can do that make a difference:
RUN, HIDE, FIGHT","The tragic events at Sandy Hook Elementary School serve as a reminder that violent acts such as this can occur anywhere, anytime. University of Maryland Police Officers train routinely for such events. Students, faculty and staff must also be prepared to respond and react to an active shooter incident. Please take a few moments to review this information on this page and watch the short video below, courtesy of the City of Houston Mayor's Office of Public Safety.

If you find yourself in the middle of an active shooter event, your survival may depend on whether or not you have a plan. The plan doesn't have to be complicated. There are three things you can do that make a difference:

RUN, HIDE, FIGHT

Run

If you can get out, do so

Always try to escape or evacuate, don't let others slow you down with indecision

Getting yourself out of harms way is your #1 priority

Once you're out of the line of fire, call for help Use 911 (Dialing 911 from a campus phone will connect with DPS. Dialing 911 from a cell phone will connect you with Prince George's County Communications. Be sure to give the call taker your exact location. Use 301-405-3333 to contact UMD Public Safety (Emergency Line)



Hide

If you can't get out safely, you need to find a place to hide

Act quickly and quietly

Try to secure your hiding place as best you can

Turn out lights and lock doors

Silence your cell phone

If you can't find a safe room or closet, try to conceal yourself behind large objects that may protect you.

Do your best to remain calm

Fight

As a last resort, if your life is at risk, whether alone or working together as a group, FIGHT!

Act with aggesion

Improvise weapons

Disarm the shooter

Commit to taking the shooter down, no matter what.

Remember ... RUN, HIDE, FIGHT

What to expect from responding police officers

Police officers responding to an active shooter are trained to proceed immediately to the area in which shots were last heard; their purpose is to stop the shooting as quickly as possible. The first responding officers will normally be in teams; they may be dressed in regular patrol uniforms, or they may be wearing external bulletproof vests, Kevlar helmets, and other tactical equipment. The officers may be armed with rifles, shotguns, or handguns, and might also be using pepper spray or tear gas to control the situation. Regardless of how they appear, remain calm, do as the officers tell you, and do not be afraid of them. Put down any bags or packages you may be carrying and keep your hands visible at all times; if you know where the shooter is, tell the officers. The first officers to arrive will not stop to aid injured people; rescue teams composed of other officers and emergency medical personnel will follow the first officers into secured areas to treat and remove injured persons. Keep in mind that even once you have escaped to a safer location, the entire area is still a crime scene; police will usually not let anyone leave until the situation is fully under control and all witnesses have been identified and questioned. Until you are released, remain at whatever assembly point authorities designate.",2024-07-13T21:30:03.693038+00:00,gas_line,info not available
https://alert.umd.edu/alerts/university-system-maryland-police-departments-share-trespass-data,University System of Maryland Police Departments to Share Trespass Data,"December 13, 2012","When it comes to preventing crime on college campuses, University police departments in Maryland have a very important tool in their arsenal -- the ability to bar individuals involved in criminal activity from property owned by the institution.  Often this occurs as a result of identifying individuals who have committed crimes on the campus, whether they be property crimes or crimes against persons.  These denials of access, which are typically issued immediately following an arrest, makes the person subject to immediate arrest if he or she returns to the campus without permission.  This gives an extra level of protection against repeat offenders returning to the campus where the crime was committed.
From sharing information about arrests between university police departments, it became evident that some criminals who target one university campus, also target others.  With this in mind, the UMD College Park, UMD Baltimore County, and Towson University police departments entered into an agreement to share denial of access data.","When it comes to preventing crime on college campuses, University police departments in Maryland have a very important tool in their arsenal -- the ability to bar individuals involved in criminal activity from property owned by the institution. Often this occurs as a result of identifying individuals who have committed crimes on the campus, whether they be property crimes or crimes against persons. These denials of access, which are typically issued immediately following an arrest, makes the person subject to immediate arrest if he or she returns to the campus without permission. This gives an extra level of protection against repeat offenders returning to the campus where the crime was committed.

From sharing information about arrests between university police departments, it became evident that some criminals who target one university campus, also target others. With this in mind, the UMD College Park, UMD Baltimore County, and Towson University police departments entered into an agreement to share denial of access data.

The UMD College Park PD Information Technology Unit, in cooperation with Capital Wireless Information Net (CAPWIN), is leading an effort to connect institutions of higher education all over the Maryland region in order to share a database of known individuals who were issued either a Denial of Access or a Trespassing charge for each respective campus. A database was created and managed by the University of Maryland College Park police department to which UMBC and Towson University securely upload data on individuals denied access to their university campuses. As a result of this, police officers from any law enforcement agency will have immediate access to information via CAPWIN Mobile pertaining to any current denials of access at any of the participating campuses.

The goal is to ultimately get all Universities within the state of Maryland on board with this project.",2024-07-13T21:30:03.693038+00:00,other,info not available
